experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,base_model_configuration,partner_model_configuration
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (scratchpad with freeze values) x Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),claude_claude,oracle_linear,20,7100,7100,0.0,7.107482731207989,0.014172077464788733,-5.529242773557334,-0.333944393581689,0.04093789492957746,0.03637054559169013,0.9968115084059541,0.9140757765198522,0.7864785710859884,0.04093789492957746,0.03637054559169013,0.9968115084059541,1.0,0.6760563380281697,0.9967052197879617,0.0805786386033454,0.12608683124625397,0.0805815869787892,71.6203514386198,0.36092740370347454,3.658869916001703e-05,0.35890999491389736,3.7659659375949965e-05,0.0805815869787892,3.658869916001703e-05,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (scratchpad with freeze values) x Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),claude_claude,partner,20,7100,7100,0.0,7.107482731207989,0.014172077464788733,-5.529242773557334,-0.333944393581689,0.04093789492957746,0.03637054559169013,0.9968115084059541,0.9140757765198522,0.7864785710859884,0.04093789492957746,0.03637054559169013,0.9968115084059541,1.0,0.6760563380281697,1.0,0.0805815869787892,0.12608683124625397,0.0805815869787892,71.61982459182624,0.36090402001292843,0.0,0.3588843576826345,0.0,0.0805815869787892,0.0,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (scratchpad with freeze values) x Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),claude_claude,piecewise_odds,20,7100,7100,0.0,7.107482731207989,0.014172077464788733,-5.529242773557334,-0.333944393581689,0.04093789492957746,0.03637054559169013,0.9968115084059541,0.9140757765198522,0.7864785710859884,0.04093789492957746,0.03637054559169013,0.9968115084059541,1.0,0.6760563380281697,,0.08844893011624451,0.12608683124625397,0.0805815869787892,70.27508449514634,0.29850778830741437,-0.09763202032154272,0.297316399731221,-0.09715321196020463,0.0805815869787892,-0.09763202032154272,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (scratchpad with freeze values) x Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),claude_claude,simple_mean,20,7100,7100,0.0,7.107482731207989,0.014172077464788733,-5.529242773557334,-0.333944393581689,0.04093789492957746,0.03637054559169013,0.9968115084059541,0.9140757765198522,0.7864785710859884,0.04093789492957746,0.03637054559169013,0.9968115084059541,1.0,0.6760563380281697,0.5,0.09424157271459904,0.12608683124625397,0.0805815869787892,69.31206667563467,0.25256609446754613,-0.16951745737404555,0.2515210100917669,-0.1696409166943356,0.0805815869787892,-0.16951745737404555,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,anchor,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.0,0.12676764939688903,0.12676764939688903,0.07730591959194756,64.42063671543772,0.0,-0.63981814156045,0.0,-0.64158981782257,0.07730591959194756,-0.63981814156045,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,best_single,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.07730591959194756,0.12676764939688903,0.07730591959194756,72.20310943665415,0.39017627951816625,0.0,0.3872869766668437,0.0,0.07730591959194756,0.0,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,cf_directional,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.07769164880284496,0.12676764939688903,0.07730591959194756,72.1345850372662,0.38713347472741283,-0.004989646497104433,0.3844064725006994,-0.004908953205650324,0.07730591959194756,-0.004989646497104433,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,cf_directional_lcb_1se,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.08065072901445751,0.12676764939688903,0.07730591959194756,71.61261702906748,0.3637909245918641,-0.04326718367966163,0.36166239900376274,-0.04314062575682188,0.07730591959194756,-0.04326718367966163,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,cf_lcb_1se,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.8873726296583564,0.0791498850060742,0.12676764939688903,0.07730591959194756,71.87408426711855,0.3756302543855752,-0.023852835900017057,0.3732255032051793,-0.023997688306867524,0.07730591959194756,-0.023852835900017057,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,cf_lcb_95,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.7511569898085538,0.08215161710464379,0.12676764939688903,0.07730591959194756,71.34714925158505,0.3519512470611461,-0.0626821016847586,0.34981541882309897,-0.06297135465151373,0.07730591959194756,-0.0626821016847586,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,cf_linear,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.9969914821970352,0.07736663604353684,0.12676764939688903,0.07730591959194756,72.19226563835737,0.3896973209520167,-0.0007854049458278045,0.3868448892685567,-0.0007772944385343389,0.07730591959194756,-0.0007854049458278045,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,ec_w0_56,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.08623022148163438,0.12676764939688903,0.07730591959194756,70.64764543475425,0.3197773888536697,-0.11544137805737201,0.31805577002900254,-0.11527446763913178,0.07730591959194756,-0.11544137805737201,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,log_odds_mean,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.08747515796055633,0.12676764939688903,0.07730591959194756,70.43533176744121,0.3099567722780302,-0.13154540327941494,0.308289940280367,-0.13161179687521127,0.07730591959194756,-0.13154540327941494,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,oracle_directional,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.07711997904590034,0.12676764939688903,0.07730591959194756,72.23685988532281,0.3916430618315707,0.0024052562472406712,0.388841892803591,0.002443502215368377,0.07730591959194756,0.0024052562472406712,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,oracle_linear,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.9966988687335993,0.07730288260285524,0.12676764939688903,0.07730591959194756,72.20365923051823,0.3902002366484496,3.928533685842354e-05,0.38731353551559633,3.98146535623109e-05,0.07730591959194756,3.928533685842354e-05,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,partner,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,1.0,0.07730591959194756,0.12676764939688903,0.07730591959194756,72.20310943665415,0.39017627951816625,0.0,0.3872869766668437,0.0,0.07730591959194756,0.0,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,piecewise_odds,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,,0.08505493233388486,0.12676764939688903,0.07730591959194756,70.85018654336181,0.3290485960847029,-0.10023828424575737,0.3271745632533649,-0.09976182927007582,0.07730591959194756,-0.10023828424575737,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20240620 (without freeze values) x Claude-3-5-Sonnet-20240620 (zero shot with freeze values),Claude-3-5-Sonnet-20240620 (without freeze values),Claude-3-5-Sonnet-20240620 (zero shot with freeze values),claude_claude,simple_mean,20,7690,7690,0.0,7.78247272121642,0.012192321196358906,-5.326647653486273,-0.37589245657939496,0.045399995318595565,0.041338260832249674,0.9969914821970352,0.8873726296583564,0.7511569898085538,0.045399995318595565,0.041338260832249674,0.9969914821970352,1.0,0.7425227568270483,0.5,0.09170221928635588,0.12676764939688903,0.07730591959194756,69.72785098106739,0.2766118191617559,-0.18622506232896413,0.2750057710404775,-0.18680774800745908,0.07730591959194756,-0.18622506232896413,Claude-3-5-Sonnet-20240620,Claude-3-5-Sonnet-20240620,zero shot with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude_claude,anchor,20,4200,4200,0.0,7.495544161407881,0.01062082380952381,-10.49221722650879,-0.2514632467210538,0.04128699619047619,0.036433685285714286,0.9957004394763561,0.8242675042970727,0.6305331844277772,0.04128699619047619,0.036433685285714286,0.9957004394763561,1.0,0.7166666666666665,0.0,0.11796026645846709,0.11796026645846709,0.07181995936322902,65.70823437468277,0.0,-0.6424440713184443,0.0,-0.6420818469610481,0.07181995936322902,-0.6424440713184443,Claude-3-5-Sonnet-20241022,Claude-3-5-Sonnet-20241022,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude_claude,best_single,20,4200,4200,0.0,7.495544161407881,0.01062082380952381,-10.49221722650879,-0.2514632467210538,0.04128699619047619,0.036433685285714286,0.9957004394763561,0.8242675042970727,0.6305331844277772,0.04128699619047619,0.036433685285714286,0.9957004394763561,1.0,0.7166666666666665,,0.07181995936322902,0.11796026645846709,0.07181995936322902,73.20377853609065,0.3911512620352017,0.0,0.38403775676391977,0.0,0.07181995936322902,0.0,Claude-3-5-Sonnet-20241022,Claude-3-5-Sonnet-20241022,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude_claude,cf_directional,20,4200,4200,0.0,7.495544161407881,0.01062082380952381,-10.49221722650879,-0.2514632467210538,0.04128699619047619,0.036433685285714286,0.9957004394763561,0.8242675042970727,0.6305331844277772,0.04128699619047619,0.036433685285714286,0.9957004394763561,1.0,0.7166666666666665,,0.07304219172012104,0.11796026645846709,0.07181995936322902,72.9807259519725,0.3807898717672138,-0.01701800401627334,0.37412461782966777,-0.016962425949097585,0.07181995936322902,-0.01701800401627334,Claude-3-5-Sonnet-20241022,Claude-3-5-Sonnet-20241022,scratchpad with freeze values
same_version_freeze_exposure,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (without freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude_claude,cf_directional_lcb_1se,20,4200,4200,0.0,7.495544161407881,0.01062082380952381,-10.49221722650879,-0.2514632467210538,0.04128699619047619,0.036433685285714286,0.9957004394763561,0.8242675042970727,0.6305331844277772,0.04128699619047619,0.036433685285714286,0.9957004394763561,1.0,0.7166666666666665,,0.0795953892474628,0.11796026645846709,0.07181995936322902,71.81543521998694,0.325235592991071,-0.1082627998285211,0.3207726783293176,-0.10807923499202117,0.07181995936322902,-0.1082627998285211,Claude-3-5-Sonnet-20241022,Claude-3-5-Sonnet-20241022,scratchpad with freeze values
